x,y,z
420.7460740165843,493.15393509482965,0.0
422.26147664981545,491.8569993781857,0.0
423.77288154442795,490.5554070309736,0.0
425.2802743912325,489.2491703759879,0.0
426.7836409191077,487.93830177979544,0.0
428.28296689497074,486.62281365320086,0.0
429.7782381240686,485.30271844984964,0.0
431.269440449978,483.97802866855636,0.0
432.75655975480913,482.64875685051084,0.0
434.2395819593512,481.31491558020934,0.0
435.7184930231597,479.9765174854547,0.0
437.193278944731,478.63357523828745,0.0
438.6639257616189,477.2861015526578,0.0
440.13041955052176,475.9341091858223,0.0
441.5927464274864,474.57761093694717,0.0
443.0508925480535,473.2166196494363,0.0
444.50484410722856,471.8511482081376,0.0
445.95458733986015,470.481209540274,0.0
447.40010852055275,469.106816616375,0.0
448.84139396389946,467.72798244748265,0.0
450.2784300246567,466.3447200884111,0.0
451.71120309768594,464.9570426349528,0.0
453.1396996183321,463.5649632248096,0.0
454.5639060623653,462.16849503759295,0.0
455.9838089462137,460.7676512938924,0.0
457.39939482696354,459.36244525620714,0.0
458.8106503026502,457.95289022894576,0.0
460.2175620123162,456.5389995556325,0.0
461.6201166360697,455.1207866235636,0.0
463.0183008953172,453.6982648591511,0.0
464.4121015527635,452.27144772931933,0.0
465.8015054127609,450.84034874336794,0.0
467.18649932113476,449.40498145017773,0.0
468.56707016556174,447.9653594382107,0.0
469.9432048755407,446.5214963373728,0.0
471.31489042259636,445.07340581761673,0.0
472.6821138203377,443.6211015880108,0.0
474.04486212471966,442.16459739906713,0.0
475.4031224339269,440.7039070399478,0.0
476.7568818886939,439.2390443389304,0.0
478.1061276724213,437.7700231652707,0.0
479.45084701120504,436.2968574264087,0.0
480.7910271739238,434.81956106983125,0.0
482.1266554725007,433.3381480816752,0.0
483.45771926199086,431.85263248719275,0.0
484.78420594058116,430.3630283498205,0.0
486.10610294985236,428.8693497730419,0.0
487.423397774779,427.37161089805886,0.0
488.7360779439623,425.86982590472326,0.0
490.0441310296883,424.3640090106055,0.0
491.34754464798607,422.85417447192594,0.0
492.64630645888974,421.34033658355474,0.0
493.9404041664384,419.822509677615,0.0
495.2298255188216,418.30070812348276,0.0
496.5145583084959,416.7749463291839,0.0
497.7945903723303,415.24523873999715,0.0
499.06990959169343,413.71159983752295,0.0
500.34050389257027,412.17404414201155,0.0
501.60636124564917,410.63258621050045,0.0
502.8674696665257,409.08724063588306,0.0
504.12381721570273,407.53802204923704,0.0
505.37539199879393,405.98494511749595,0.0
506.6221821665531,404.4280245443806,0.0
507.8641759150487,402.8672750699334,0.0
509.1013614858093,401.3027114700526,0.0
510.3337271658238,399.73434855788946,0.0
511.56126128774486,398.1622011815198,0.0
512.7839522299473,396.58628422487527,0.0
514.0017884166446,395.0066126086749,0.0
515.2147583180922,393.42320128763095,0.0
516.4228504505008,391.8360652523115,0.0
517.6260533763852,390.24521953007206,0.0
518.5581031816255,389.0058561572805,0.0
518.5581031816255,389.0058561572805,0.0
519.758275510685,387.40598541870713,0.0
520.9584478397446,385.8061146796681,0.0
522.1586201688042,384.2062439410947,0.0
523.3587924978929,382.60637320252135,0.0
524.5589648269524,381.006502463948,0.0
525.759137156012,379.40663172490895,0.0
526.9593094850716,377.8067609863356,0.0
528.1549969840853,376.209634357132,0.0
529.3433157581021,374.60965242097154,0.0
530.5252251149213,373.0049300226383,0.0
531.7007061439799,371.395492836833,0.0
532.8697400376259,369.7813666150905,0.0
534.0323080913513,368.1625771834515,0.0
535.1883917040832,366.5391504424624,0.0
536.3379723785038,364.9111123662442,0.0
537.4810317213705,363.27848900388926,0.0
538.6175514437491,361.64130647759885,0.0
539.7475133613043,359.99959098221734,0.0
540.8708993947366,358.353368784301,0.0
541.9876915698405,356.70266622444615,0.0
543.0978720179992,355.0475097130984,0.0
544.2014229763299,353.3879257333465,0.0
545.2983267880336,351.7239408381283,0.0
546.3885659027146,350.05558165116236,0.0
547.4721228765266,348.3828748660162,0.0
548.5489803725795,346.7058472465724,0.0
549.6191211612313,345.0245256246999,0.0
550.6825281201745,343.3389369016513,0.0
551.7391842349898,341.6491080466658,0.0
552.7890725991747,339.95506609696895,0.0
553.8321764145221,338.25683815730736,0.0
554.8684789914114,336.55445139994845,0.0
555.897963749012,334.8479330618866,0.0
556.9228630345315,333.135057839565,0.0
557.9476431685616,331.41950670909137,0.0
558.9648228246078,329.70562536781654,0.0
559.9751388361619,327.98768902989104,0.0
560.9785750381416,326.26572518236935,0.0
561.9751153756515,324.5397613765672,0.0
562.9647439040127,322.80982522759587,0.0
563.947444789228,321.0759444143623,0.0
564.9232023080694,319.3381466791034,0.0
565.8920008484856,317.5964598264545,0.0
566.8538249096891,315.8509117239155,0.0
567.8086591025058,314.101530299522,0.0
568.7564881496073,312.34834354324266,0.0
569.6972968857735,310.59137950697914,0.0
570.6310702580959,308.8306663008407,0.0
571.5577933261811,307.06623209733516,0.0
572.4774512625008,305.29810512671247,0.0
573.3900293525367,303.5263136792928,0.0
574.2955129950715,301.750886103604,0.0
575.193887702364,299.9718508059159,0.0
576.085139100498,298.18923625163734,0.0
576.9692529293825,296.4030709620565,0.0
577.8462150432752,294.6133835162036,0.0
578.7160114108119,292.8202025485225,0.0
579.5786281152104,291.0235567498021,0.0
